 

stn;time;tre200jx;rre150j0;sremaxdv
WAE;20170615;28.9;0.7;67
WAE;20170616;25.3;0.0;46
WAE;20170617;23.8;0.0;83
WAE;20170618;25.8;0.0;100
WAE;20170619;29.8;0.0;98
WAE;20170620;32.4;0.0;72
WAE;20170621;31.8;0.0;78
WAE;20170622;32.8;0.0;79
WAE;20170623;32.8;0.7;55
WAE;20170624;24.5;0.5;17
WAE;20170625;25.0;1.1;33
WAE;20170626;30.4;0.0;77
WAE;20170627;26.8;0.0;41
WAE;20170628;24.3;8.9;30
WAE;20170629;22.1;1.1;27
WAE;20170630;21.5;0.0;58
WAE;20170701;20.3;0.0;30
WAE;20170702;16.1;0.8;0
WAE;20170703;22.7;0.0;46
WAE;20170704;25.9;0.0;95
WAE;20170705;29.6;0.0;94
WAE;20170706;31.1;0.0;93
WAE;20170707;31.5;0.8;51
WAE;20170708;32.4;0.3;64
WAE;20170709;24.4;3.0;15
WAE;20170710;25.1;0.0;14
WAE;20170711;23.1;0.0;31
WAE;20170712;26.8;0.0;34
WAE;20170713;23.4;0.0;43
WAE;20170714;22.4;2.5;22
WAE;20170715;21.8;0.0;31
WAE;20170716;23.9;0.0;69
WAE;20170717;27.5;0.0;98
WAE;20170718;27.7;0.0;64
WAE;20170719;31.4;0.2;65
WAE;20170720;23.8;0.8;47
WAE;20170721;27.1;0.0;60
WAE;20170722;27.6;0.0;69
WAE;20170723;21.2;0.0;7
WAE;20170724;18.5;12.9;3
WAE;20170725;16.7;11.5;4
WAE;20170726;20.1;4.5;20
WAE;20170727;21.0;0.2;12
WAE;20170728;20.0;7.7;21
WAE;20170729;26.3;0.0;83
WAE;20170730;27.9;0.0;57
WAE;20170731;27.0;0.7;27
WAE;20170801;30.4;0.1;67
WAE;20170802;29.7;0.0;76
WAE;20170803;31.9;0.0;69
WAE;20170804;27.2;0.0;42
WAE;20170805;28.4;0.0;47
WAE;20170806;19.8;1.5;13
WAE;20170807;24.9;0.0;100
WAE;20170808;21.2;7.4;9
WAE;20170809;21.1;0.0;11
WAE;20170810;13.8;16.2;1
WAE;20170811;12.9;3.8;0
WAE;20170812;20.4;3.3;23
WAE;20170813;23.8;0.0;73
WAE;20170814;26.9;0.0;97
WAE;20170815;29.1;0.0;79
WAE;20170816;26.0;0.0;68
WAE;20170817;27.2;0.0;79
WAE;20170818;30.1;15.0;69
WAE;20170819;21.1;0.0;14
WAE;20170820;21.0;0.0;67
WAE;20170821;19.7;0.0;4
WAE;20170822;24.7;0.0;97
WAE;20170823;28.1;0.0;83
WAE;20170824;28.1;8.9;65
WAE;20170825;28.3;0.0;77
WAE;20170826;29.0;0.0;75
WAE;20170827;25.3;0.1;41
WAE;20170828;27.3;0.0;64
WAE;20170829;29.3;0.0;97
WAE;20170830;29.7;0.0;77
WAE;20170831;19.4;20.0;0
WAE;20170901;14.7;11.7;0
WAE;20170902;14.2;0.3;5
WAE;20170903;17.3;0.0;77
WAE;20170904;20.3;0.0;48
WAE;20170905;23.8;0.0;63
WAE;20170906;21.7;2.1;16
WAE;20170907;18.4;0.0;33
WAE;20170908;19.6;0.0;70
WAE;20170909;15.0;5.3;0
WAE;20170910;16.4;1.0;28
WAE;20170911;18.1;0.3;33
WAE;20170912;14.6;2.7;21
WAE;20170913;17.3;0.2;17
WAE;20170914;16.1;17.5;31
WAE;20170915;15.5;0.0;73
WAE;20170916;15.8;3.6;37
WAE;20170917;15.8;0.7;52
WAE;20170918;14.1;0.0;34
WAE;20170919;12.3;1.0;7
WAE;20170920;14.4;0.0;45
WAE;20170921;17.5;0.0;98
WAE;20170922;19.1;0.0;84
WAE;20170923;19.9;0.0;93
WAE;20170924;19.3;0.0;87
WAE;20170925;19.0;0.0;65
WAE;20170926;17.0;0.3;44
WAE;20170927;20.0;0.0;67
WAE;20170928;21.0;0.0;52
WAE;20170929;19.8;1.5;13
WAE;20170930;20.8;3.8;37
WAE;20171001;15.9;0.0;35
WAE;20171002;15.8;0.0;0
WAE;20171003;16.8;13.1;34
WAE;20171004;15.9;0.0;32
WAE;20171005;21.8;0.0;85
WAE;20171006;12.3;0.2;30
WAE;20171007;13.4;0.0;74
WAE;20171008;11.8;0.4;1
WAE;20171009;13.6;0.0;5
WAE;20171010;16.1;0.0;71
WAE;20171011;17.7;0.0;96
WAE;20171012;19.4;0.0;91
WAE;20171013;18.8;0.0;97
WAE;20171014;19.4;0.0;89
WAE;20171015;19.8;0.0;68
WAE;20171016;21.1;0.0;100
WAE;20171017;20.6;0.0;95
WAE;20171018;18.8;0.0;99
WAE;20171019;18.1;0.0;73
WAE;20171020;19.0;0.0;34
WAE;20171021;19.0;0.0;24
WAE;20171022;11.1;3.8;17
WAE;20171023;9.4;1.5;0
WAE;20171024;14.7;0.0;66
WAE;20171025;17.3;0.0;80
WAE;20171026;18.3;0.0;88
WAE;20171027;15.0;0.2;1
WAE;20171028;12.1;0.0;42
WAE;20171029;10.4;4.4;0
WAE;20171030;8.3;0.0;21
WAE;20171031;8.9;0.0;75
WAE;20171101;11.7;0.0;92
WAE;20171102;15.6;0.0;45
WAE;20171103;15.4;0.0;94
WAE;20171104;16.0;0.0;54
WAE;20171105;10.8;13.8;0
WAE;20171106;5.1;1.4;0
WAE;20171107;7.1;0.0;1
WAE;20171108;6.7;1.0;0
WAE;20171109;6.5;0.1;0
WAE;20171110;7.6;3.8;0
WAE;20171111;9.3;10.5;0
WAE;20171112;12.6;25.6;0
WAE;20171113;4.7;0.9;0
WAE;20171114;5.1;0.0;40
WAE;20171115;3.9;0.0;33
WAE;20171116;3.2;0.0;0
WAE;20171117;4.7;0.0;6
WAE;20171118;4.7;0.0;0
WAE;20171119;4.5;3.2;1
WAE;20171120;4.8;0.0;0
WAE;20171121;8.6;0.0;6
WAE;20171122;11.1;0.0;95
WAE;20171123;11.9;0.0;38
WAE;20171124;13.9;0.0;55
WAE;20171125;9.1;17.7;0
WAE;20171126;3.4;1.6;13
WAE;20171127;6.3;0.0;42
WAE;20171128;5.7;0.0;2
WAE;20171129;3.9;4.8;0
WAE;20171130;1.9;0.1;0
WAE;20171201;1.8;0.0;38
WAE;20171202;2.0;0.0;50
WAE;20171203;0.8;0.0;17
WAE;20171204;1.5;1.7;0
WAE;20171205;5.0;0.0;30
WAE;20171206;0.4;0.0;0
WAE;20171207;1.9;0.0;97
WAE;20171208;4.3;8.1;0
WAE;20171209;0.4;0.4;42
WAE;20171210;5.6;14.1;0
WAE;20171211;7.5;0.1;0
WAE;20171212;2.1;1.8;0
WAE;20171213;2.4;0.0;59
WAE;20171214;7.2;23.6;0
WAE;20171215;5.0;0.0;59
WAE;20171216;2.3;3.0;0
WAE;20171217;1.5;0.0;0
WAE;20171218;0.4;3.6;0
WAE;20171219;2.2;0.0;0
WAE;20171220;2.6;0.0;0
WAE;20171221;4.4;2.4;44
WAE;20171222;4.7;4.8;0
WAE;20171223;5.6;0.0;5
WAE;20171224;2.0;0.0;0
WAE;20171225;0.6;0.0;0
WAE;20171226;6.0;0.0;11
WAE;20171227;4.5;1.7;0
WAE;20171228;1.6;5.3;2
WAE;20171229;0.7;0.0;61
WAE;20171230;6.7;3.9;0
WAE;20171231;10.0;0.0;99
WAE;20180101;8.7;0.2;65
WAE;20180102;6.9;1.8;31
WAE;20180103;15.4;5.5;0
WAE;20180104;12.9;22.4;0
WAE;20180105;12.0;0.0;35
WAE;20180106;6.8;0.0;51
WAE;20180107;5.6;0.0;1
WAE;20180108;7.2;0.0;62
WAE;20180109;13.7;0.0;14
WAE;20180110;7.6;0.0;63
WAE;20180111;6.5;0.0;29
WAE;20180112;4.0;0.0;0
WAE;20180113;4.2;0.0;17
WAE;20180114;0.6;0.0;0
WAE;20180115;3.4;0.0;24
WAE;20180116;10.9;1.7;2
WAE;20180117;3.1;1.1;5
WAE;20180118;8.8;1.3;0
WAE;20180119;6.3;3.2;20
WAE;20180120;4.5;1.5;2
WAE;20180121;5.5;0.9;0
WAE;20180122;9.5;11.3;0
WAE;20180123;7.0;0.2;10
WAE;20180124;9.1;0.0;93
WAE;20180125;8.9;0.0;3
WAE;20180126;8.5;0.0;10
WAE;20180127;7.4;0.0;0
WAE;20180128;7.4;0.0;1
WAE;20180129;9.4;0.0;100
WAE;20180130;8.9;0.0;55
WAE;20180131;8.1;0.0;25
WAE;20180201;4.4;4.8;0
WAE;20180202;5.4;0.0;66
WAE;20180203;3.4;0.0;2
WAE;20180204;3.5;0.0;51
WAE;20180205;2.3;0.0;26
WAE;20180206;2.5;0.0;20
WAE;20180207;2.1;0.4;0
WAE;20180208;1.6;0.0;0
WAE;20180209;1.7;0.0;0
WAE;20180210;1.6;0.2;0
WAE;20180211;1.9;4.0;0
WAE;20180212;2.3;0.4;15
WAE;20180213;1.7;0.0;100
WAE;20180214;2.1;0.0;42
WAE;20180215;1.6;7.9;0
WAE;20180216;5.4;6.4;0
WAE;20180217;4.7;15.3;0
WAE;20180218;2.4;0.0;4
WAE;20180219;2.3;0.0;0
WAE;20180220;0.5;0.0;0
WAE;20180221;1.1;0.0;0
WAE;20180222;-1.4;0.0;0
WAE;20180223;-1.4;0.0;0
WAE;20180224;0.1;0.0;0
WAE;20180225;-4.0;0.0;0
WAE;20180226;-7.2;0.0;7
WAE;20180227;-6.0;0.0;4
WAE;20180228;-2.6;0.0;72
WAE;20180301;-2.6;1.4;0
WAE;20180302;-1.2;1.6;3
WAE;20180303;2.8;1.6;10
WAE;20180304;9.0;0.0;79
WAE;20180305;11.5;0.0;59
WAE;20180306;9.6;0.0;8
WAE;20180307;8.2;0.5;0
WAE;20180308;9.8;0.0;80
WAE;20180309;11.3;0.0;0
WAE;20180310;10.8;0.2;0
WAE;20180311;10.7;0.0;0
WAE;20180312;12.6;2.8;14
WAE;20180313;7.9;2.2;0
WAE;20180314;12.1;0.0;84
WAE;20180315;14.1;0.0;21
WAE;20180316;11.7;0.0;27
WAE;20180317;6.9;0.8;0
WAE;20180318;1.7;0.0;0
WAE;20180319;1.0;-;0
WAE;20180320;1.1;-;7
WAE;20180321;3.3;-;18
WAE;20180322;4.5;-;41
WAE;20180323;8.5;-;57
WAE;20180324;11.1;-;98
WAE;20180325;13.2;-;80
WAE;20180326;9.1;-;4
WAE;20180327;9.3;-;26
WAE;20180328;11.3;-;2
WAE;20180329;8.3;1.9;0
WAE;20180330;14.1;0.2;35
WAE;20180331;6.0;1.3;0
WAE;20180401;8.3;0.0;10
WAE;20180402;14.1;0.0;63
WAE;20180403;19.3;0.0;60
WAE;20180404;20.2;1.7;38
WAE;20180405;13.7;0.0;34
WAE;20180406;16.6;0.0;97
WAE;20180407;21.7;0.0;97
WAE;20180408;22.7;0.0;74
WAE;20180409;18.4;0.0;2
WAE;20180410;18.2;0.0;57
WAE;20180411;17.7;0.0;64
WAE;20180412;18.4;0.0;59
WAE;20180413;15.6;0.0;57
WAE;20180414;19.0;0.0;66
WAE;20180415;17.0;0.0;13
WAE;20180416;15.3;0.6;5
WAE;20180417;20.9;0.0;96
WAE;20180418;23.7;0.0;98
WAE;20180419;24.4;0.0;99
WAE;20180420;25.4;0.0;97
WAE;20180421;25.4;0.0;99
WAE;20180422;26.0;0.0;94
WAE;20180423;22.9;0.0;37
WAE;20180424;22.3;0.0;93
WAE;20180425;24.0;0.0;68
WAE;20180426;12.8;0.0;4
WAE;20180427;21.5;0.0;88
WAE;20180428;21.5;0.0;71
WAE;20180429;25.8;0.0;46
WAE;20180430;16.3;0.0;50
WAE;20180501;13.1;0.0;16
WAE;20180502;13.6;0.0;0
WAE;20180503;14.7;0.0;0
WAE;20180504;18.5;0.0;0
WAE;20180505;23.0;0.0;58
WAE;20180506;23.5;0.0;66
WAE;20180507;23.4;0.0;69
WAE;20180508;24.9;0.0;95
WAE;20180509;22.4;2.1;64
WAE;20180510;14.4;4.1;0
WAE;20180511;20.5;0.0;97
WAE;20180512;24.9;0.0;66
WAE;20180513;16.1;0.0;13
WAE;20180514;13.9;3.6;0
WAE;20180515;14.8;2.4;7
WAE;20180516;12.7;5.2;0
WAE;20180517;14.3;1.9;1
WAE;20180518;20.8;0.0;81
WAE;20180519;20.5;0.4;56
WAE;20180520;17.3;0.0;5
WAE;20180521;23.7;0.0;69
WAE;20180522;24.2;1.9;83
WAE;20180523;21.6;0.1;39
WAE;20180524;23.0;0.0;56
WAE;20180525;25.7;0.0;96
WAE;20180526;27.1;0.0;73
WAE;20180527;26.5;0.0;68
WAE;20180528;28.0;0.0;79
WAE;20180529;21.5;0.0;16
WAE;20180530;28.4;0.3;75
WAE;20180531;24.9;2.7;61
WAE;20180601;23.6;0.4;66
WAE;20180602;25.0;0.0;95
WAE;20180603;26.9;0.0;60
WAE;20180604;26.5;45.9;52
WAE;20180605;26.7;0.0;78
WAE;20180606;25.5;3.3;44
WAE;20180607;24.0;0.0;48
WAE;20180608;24.2;12.3;26
WAE;20180609;26.0;0.0;65
WAE;20180610;26.8;0.0;74
WAE;20180611;22.5;5.3;22
WAE;20180612;20.7;1.9;6
WAE;20180613;13.7;17.1;0
WAE;20180614;20.4;0.0;73
WAE;20180615;22.9;0.0;84
WAE;20180616;24.7;0.0;93
WAE;20180617;21.9;1.0;13
WAE;20180618;24.0;0.0;61
WAE;20180619;26.0;0.0;89
WAE;20180620;28.7;0.0;98
WAE;20180621;28.0;0.0;49
WAE;20180622;20.2;0.0;52
WAE;20180623;21.1;0.0;97
WAE;20180624;20.6;0.0;17
WAE;20180625;22.3;0.0;48
WAE;20180626;25.3;0.0;91
WAE;20180627;25.5;0.0;71
WAE;20180628;23.9;0.0;54
WAE;20180629;24.8;0.0;70
WAE;20180630;29.5;0.0;96
WAE;20180701;29.1;0.0;96
WAE;20180702;29.5;0.0;78
WAE;20180703;23.9;0.3;17
WAE;20180704;28.4;0.0;67
WAE;20180705;19.7;2.7;5
WAE;20180706;19.6;5.3;7
WAE;20180707;25.7;0.0;83
WAE;20180708;27.1;0.0;81
WAE;20180709;27.5;0.0;89
WAE;20180710;23.4;0.0;19
WAE;20180711;21.7;0.0;32
WAE;20180712;25.3;0.0;91
WAE;20180713;28.4;0.0;88
WAE;20180714;29.2;0.0;58
WAE;20180715;28.3;0.2;57
WAE;20180716;28.1;0.0;86
WAE;20180717;27.0;0.0;64
WAE;20180718;29.7;0.0;97
WAE;20180719;29.9;0.0;95
WAE;20180720;29.6;0.1;54
WAE;20180721;21.7;0.6;1
WAE;20180722;22.2;4.9;21
WAE;20180723;25.6;0.0;50
WAE;20180724;30.0;0.0;91
WAE;20180725;31.0;0.0;96
WAE;20180726;31.6;0.0;97
WAE;20180727;31.5;0.0;98
WAE;20180728;23.4;5.9;11
WAE;20180729;30.3;0.0;96
WAE;20180730;32.4;0.0;94
WAE;20180731;34.2;0.0;96
WAE;20180801;32.9;2.1;61
WAE;20180802;30.2;0.0;84
WAE;20180803;32.7;0.0;93
WAE;20180804;33.9;0.0;78
WAE;20180805;33.0;0.0;88
WAE;20180806;32.9;0.0;68
WAE;20180807;31.2;0.0;45
WAE;20180808;29.2;0.9;40
WAE;20180809;31.2;1.8;55
WAE;20180810;22.6;0.0;23
WAE;20180811;24.1;0.0;77
WAE;20180812;27.9;0.0;96
WAE;20180813;24.8;3.7;22
WAE;20180814;22.9;5.3;18
WAE;20180815;25.8;0.0;90
WAE;20180816;28.4;0.0;96
WAE;20180817;28.4;8.5;60
WAE;20180818;25.2;0.0;35
WAE;20180819;28.3;0.0;82
WAE;20180820;28.8;0.0;93
WAE;20180821;29.5;0.0;95
WAE;20180822;30.8;0.0;87
WAE;20180823;29.5;0.0;81
WAE;20180824;24.2;4.7;23
WAE;20180825;16.3;4.2;0
WAE;20180826;18.7;0.0;80
WAE;20180827;25.0;0.0;53
WAE;20180828;26.6;0.0;89
WAE;20180829;27.7;33.3;45
WAE;20180830;17.3;0.0;0
WAE;20180831;15.0;8.3;0
WAE;20180901;13.9;1.8;0
WAE;20180902;15.7;0.0;0
WAE;20180903;19.2;0.0;8
WAE;20180904;22.7;0.0;97
WAE;20180905;24.5;0.0;94
WAE;20180906;23.3;0.8;53
WAE;20180907;19.6;2.9;16
WAE;20180908;22.5;0.0;93
WAE;20180909;24.9;0.0;97
WAE;20180910;25.6;0.0;76
WAE;20180911;26.6;0.0;98
WAE;20180912;28.0;0.0;96
WAE;20180913;25.5;17.8;66
WAE;20180914;21.8;0.0;45
WAE;20180915;21.3;0.0;65
WAE;20180916;20.3;0.0;49
WAE;20180917;25.2;0.0;95
WAE;20180918;24.2;0.1;45
WAE;20180919;25.8;0.0;94
WAE;20180920;26.0;0.0;97
WAE;20180921;26.4;1.7;46
WAE;20180922;18.0;0.0;60
WAE;20180923;26.0;0.0;36
WAE;20180924;13.5;0.0;29
WAE;20180925;15.6;0.0;99
WAE;20180926;17.7;0.0;98
WAE;20180927;21.5;0.0;99
WAE;20180928;22.0;0.0;92
WAE;20180929;14.9;0.0;0
WAE;20180930;20.4;0.0;90
WAE;20181001;10.9;2.4;0
WAE;20181002;12.4;0.0;27
WAE;20181003;15.5;0.0;8
WAE;20181004;18.3;0.0;85
WAE;20181005;20.4;0.0;97
WAE;20181006;20.6;0.0;27
WAE;20181007;20.7;0.0;65
WAE;20181008;16.5;0.0;29
WAE;20181009;18.5;0.0;63
WAE;20181010;20.8;0.0;68
WAE;20181011;16.9;0.0;8
WAE;20181012;21.8;0.0;96
WAE;20181013;20.3;0.0;99
WAE;20181014;22.1;0.0;100
WAE;20181015;22.5;0.0;100
WAE;20181016;20.5;0.0;86
WAE;20181017;18.9;0.0;91
WAE;20181018;17.9;0.0;55
WAE;20181019;14.3;0.0;24
WAE;20181020;16.0;0.0;54
WAE;20181021;13.7;0.0;29
WAE;20181022;12.3;0.0;53
WAE;20181023;13.6;0.0;56
WAE;20181024;13.7;0.2;18
WAE;20181025;16.7;0.0;98
WAE;20181026;14.3;0.0;58
WAE;20181027;7.4;11.9;0
WAE;20181028;4.2;0.0;0
WAE;20181029;7.2;10.6;0
WAE;20181030;6.8;1.2;8
WAE;20181031;11.1;0.0;8
WAE;20181101;13.1;0.0;58
WAE;20181102;11.5;0.0;0
WAE;20181103;11.4;0.0;0
WAE;20181104;9.6;0.0;0
WAE;20181105;11.1;0.0;27
WAE;20181106;16.7;0.0;18
WAE;20181107;13.2;0.0;78
WAE;20181108;12.3;0.0;2
WAE;20181109;11.6;0.0;30
WAE;20181110;10.3;0.0;26
WAE;20181111;15.1;0.3;84
WAE;20181112;14.8;0.1;80
WAE;20181113;11.2;1.5;0
WAE;20181114;8.2;0.0;0
WAE;20181115;7.9;0.0;0
WAE;20181116;6.1;0.0;0
WAE;20181117;5.9;0.0;43
WAE;20181118;2.1;0.0;0
WAE;20181119;2.3;0.0;0
WAE;20181120;2.2;0.0;1
WAE;20181121;2.2;0.0;0
WAE;20181122;4.1;0.0;0
WAE;20181123;3.5;0.0;0
WAE;20181124;8.6;0.1;56
WAE;20181125;3.3;0.0;0
WAE;20181126;3.9;1.4;0
WAE;20181127;3.4;3.1;0
WAE;20181128;5.0;0.0;5
WAE;20181129;5.4;0.0;18
WAE;20181130;7.2;2.3;0
WAE;20181201;7.8;0.0;19
WAE;20181202;7.1;15.9;0
WAE;20181203;13.5;2.3;6
WAE;20181204;9.3;11.4;3
WAE;20181205;8.1;0.0;0
WAE;20181206;10.3;0.7;3
WAE;20181207;11.3;0.1;23
WAE;20181208;8.4;0.0;4
WAE;20181209;8.2;10.5;8
WAE;20181210;5.9;2.3;2
WAE;20181211;4.3;0.3;29
WAE;20181212;1.3;0.0;99
WAE;20181213;0.4;0.0;76
WAE;20181214;-0.2;0.0;0
WAE;20181215;0.3;0.0;53
WAE;20181216;3.0;0.1;0
WAE;20181217;4.9;0.0;0
WAE;20181218;1.4;0.0;72
WAE;20181219;4.8;2.0;9
WAE;20181220;7.1;0.0;8
WAE;20181221;6.8;8.6;0
WAE;20181222;12.6;3.7;0
WAE;20181223;9.6;14.2;0
WAE;20181224;10.7;15.2;13
WAE;20181225;2.1;0.0;20
WAE;20181226;0.4;0.0;7
WAE;20181227;1.1;0.0;17
WAE;20181228;3.8;0.0;50
WAE;20181229;1.3;0.0;0
WAE;20181230;3.9;0.0;0
WAE;20181231;5.0;0.2;0
WAE;20190101;4.9;0.0;0
WAE;20190102;2.7;0.0;0
WAE;20190103;0.0;0.0;58
WAE;20190104;1.5;0.0;73
WAE;20190105;2.3;8.4;0
WAE;20190106;2.2;3.9;0
WAE;20190107;2.8;0.0;0
WAE;20190108;4.1;8.1;0
WAE;20190109;2.0;1.8;0
WAE;20190110;-0.5;4.6;0
WAE;20190111;-0.4;0.0;7
WAE;20190112;3.0;0.1;0
WAE;20190113;6.0;16.2;0
WAE;20190114;4.9;1.8;2
WAE;20190115;4.8;0.0;71
WAE;20190116;4.6;0.0;99
WAE;20190117;6.1;5.3;0
WAE;20190118;1.5;0.0;66
WAE;20190119;-0.2;0.0;90
WAE;20190120;1.4;0.0;3
WAE;20190121;1.7;0.0;51
WAE;20190122;-0.8;0.0;0
WAE;20190123;-0.5;0.0;49
WAE;20190124;-1.2;0.1;0
WAE;20190125;-0.1;0.0;97
WAE;20190126;1.6;0.0;0
WAE;20190127;4.4;1.1;0
WAE;20190128;2.5;0.1;6
WAE;20190129;2.4;0.0;68
WAE;20190130;4.5;0.0;36
WAE;20190131;1.6;0.3;6
WAE;20190201;4.8;0.0;0
WAE;20190202;5.3;0.0;44
WAE;20190203;0.9;8.3;0
WAE;20190204;0.6;0.0;20
WAE;20190205;-0.9;0.0;5
WAE;20190206;-1.6;0.0;0
WAE;20190207;2.1;4.4;0
WAE;20190208;6.2;0.0;80
WAE;20190209;9.4;0.3;32
WAE;20190210;13.8;4.2;6
WAE;20190211;4.6;2.6;21
WAE;20190212;5.0;0.0;51
WAE;20190213;6.6;0.0;100
WAE;20190214;9.2;0.0;98
WAE;20190215;9.3;0.0;98
WAE;20190216;12.7;0.0;100
WAE;20190217;12.7;0.0;100
WAE;20190218;12.4;0.0;100
WAE;20190219;11.7;0.0;99
WAE;20190220;11.4;0.0;89
WAE;20190221;14.0;0.0;97
WAE;20190222;11.7;0.0;6
WAE;20190223;9.0;0.0;86
WAE;20190224;8.5;0.0;99
WAE;20190225;11.2;0.0;98
WAE;20190226;12.4;0.0;94
WAE;20190227;15.3;0.0;99
WAE;20190228;18.5;0.0;98
WAE;20190301;8.9;9.4;0
WAE;20190302;9.7;0.0;7
WAE;20190303;13.8;0.0;61
WAE;20190304;13.8;2.6;13
WAE;20190305;11.9;0.0;73
WAE;20190306;13.2;0.0;26
WAE;20190307;11.3;6.6;23
WAE;20190308;8.2;8.4;5
WAE;20190309;11.3;3.4;0
WAE;20190310;15.5;0.7;7
WAE;20190311;5.5;4.1;7
WAE;20190312;8.3;0.0;52
WAE;20190313;8.2;0.2;21
WAE;20190314;5.7;6.8;0
WAE;20190315;11.9;29.2;0
WAE;20190316;17.0;0.0;88
WAE;20190317;17.6;6.8;37
WAE;20190318;6.7;1.3;15
WAE;20190319;8.4;0.0;64
WAE;20190320;10.2;0.0;98
WAE;20190321;11.7;0.0;98
WAE;20190322;16.0;0.0;97
WAE;20190323;17.9;0.0;98
WAE;20190324;17.4;0.0;96
WAE;20190325;9.4;0.0;3
WAE;20190326;8.8;0.0;59
WAE;20190327;11.1;0.0;75
WAE;20190328;14.1;0.0;81
WAE;20190329;15.9;0.0;98
WAE;20190330;18.1;0.0;98
WAE;20190331;18.4;0.0;97
WAE;20190401;17.1;0.0;96
WAE;20190402;18.5;0.0;57
WAE;20190403;16.3;0.0;52
WAE;20190404;2.1;18.2;0
WAE;20190405;9.1;0.0;44
WAE;20190406;12.8;0.0;36
WAE;20190407;13.0;0.0;41
WAE;20190408;13.0;0.0;16
WAE;20190409;13.4;0.0;40
WAE;20190410;11.1;0.0;0
WAE;20190411;9.4;0.0;0
WAE;20190412;9.7;0.0;26
WAE;20190413;8.5;0.0;1
WAE;20190414;4.1;3.8;0
WAE;20190415;13.3;0.0;77
WAE;20190416;16.1;0.0;44
WAE;20190417;18.1;0.0;80
WAE;20190418;20.8;0.0;97
WAE;20190419;21.9;0.0;93
WAE;20190420;22.5;0.0;99
WAE;20190421;21.8;0.0;58
WAE;20190422;21.9;0.0;38
WAE;20190423;22.9;0.0;46
WAE;20190424;23.9;0.0;76
WAE;20190425;21.4;0.0;52
WAE;20190426;8.8;10.5;3
WAE;20190427;13.1;2.6;9
WAE;20190428;9.3;4.1;30
WAE;20190429;11.3;3.7;7
WAE;20190430;11.7;0.0;6
WAE;20190501;17.7;0.0;90
WAE;20190502;18.4;0.0;45
WAE;20190503;11.6;0.0;3
WAE;20190504;12.0;12.7;3
WAE;20190505;6.9;2.2;5
WAE;20190506;9.4;0.0;28
WAE;20190507;14.4;0.0;71
WAE;20190508;12.2;3.7;0
WAE;20190509;17.3;0.0;39
WAE;20190510;15.6;0.1;14
WAE;20190511;15.0;6.0;8
WAE;20190512;12.8;0.0;21
WAE;20190513;12.4;0.0;12
WAE;20190514;14.8;0.0;87
WAE;20190515;10.8;0.0;7
WAE;20190516;14.8;0.0;93
WAE;20190517;20.0;0.0;58
WAE;20190518;17.3;0.9;4
WAE;20190519;17.2;0.0;13
WAE;20190520;12.0;16.9;0
WAE;20190521;14.1;9.7;0
WAE;20190522;18.2;0.0;46
WAE;20190523;20.9;0.0;96
WAE;20190524;22.5;0.0;81
WAE;20190525;17.1;0.6;3
WAE;20190526;19.7;0.0;42
WAE;20190527;19.7;0.0;10
WAE;20190528;13.9;8.4;0
WAE;20190529;14.2;4.8;6
WAE;20190530;19.4;0.0;90
WAE;20190531;22.8;0.0;88
WAE;20190601;26.2;0.0;98
WAE;20190602;27.6;0.0;98
WAE;20190603;29.9;0.0;68
WAE;20190604;29.7;0.0;91
WAE;20190605;29.6;0.0;76
WAE;20190606;14.8;0.0;5
WAE;20190607;27.9;0.0;69
WAE;20190608;21.7;0.0;71
WAE;20190609;17.9;0.3;10
WAE;20190610;16.7;16.3;4
WAE;20190611;15.8;0.0;16
WAE;20190612;19.4;5.7;33
WAE;20190613;22.8;0.0;78
WAE;20190614;25.9;0.0;55
WAE;20190615;22.5;0.1;35
WAE;20190616;21.4;0.0;47
WAE;20190617;25.3;0.0;96
WAE;20190618;28.1;1.0;70
WAE;20190619;28.4;0.0;82
WAE;20190620;22.0;3.9;37
WAE;20190621;23.1;0.0;31
WAE;20190622;20.5;0.7;3
WAE;20190623;25.5;0.0;72
WAE;20190624;30.0;0.0;92
WAE;20190625;32.8;0.0;93
WAE;20190626;34.6;0.0;92
WAE;20190627;34.1;0.0;91
WAE;20190628;30.0;0.0;84
WAE;20190629;32.1;0.0;98
WAE;20190630;34.4;0.0;94
WAE;20190701;30.0;0.0;66
WAE;20190702;26.7;2.3;55
WAE;20190703;25.9;0.0;44
WAE;20190704;26.7;0.0;86
WAE;20190705;29.4;0.0;92
WAE;20190706;26.2;6.8;37
WAE;20190707;25.7;2.4;46
WAE;20190708;22.5;0.0;7
WAE;20190709;21.6;0.0;29
WAE;20190710;22.8;0.0;97
WAE;20190711;21.0;0.0;8
WAE;20190712;20.8;4.2;21
WAE;20190713;22.4;0.0;58
WAE;20190714;24.6;0.0;75
WAE;20190715;22.0;0.8;23
WAE;20190716;25.7;0.0;96
WAE;20190717;26.4;0.0;82
WAE;20190718;26.6;0.0;69
WAE;20190719;27.2;0.0;81
WAE;20190720;31.0;0.0;81
WAE;20190721;26.9;0.9;56
WAE;20190722;29.3;0.0;76
WAE;20190723;31.7;0.0;98
WAE;20190724;33.7;0.0;95
WAE;20190725;34.1;0.0;74
WAE;20190726;32.2;0.0;66
WAE;20190727;25.9;7.1;29
WAE;20190728;18.1;36.7;0
WAE;20190729;22.5;0.0;20
WAE;20190730;27.2;0.0;92
